Feb 07, 2018 	4.990 	4.950 	5.010 	4.950 	27.50M 	0.81%
Feb 06, 2018 	4.950 	4.710 	4.950 	4.710 	21.29M 	2.06%
Feb 05, 2018 	4.850 	4.870 	4.870 	4.770 	30.41M 	-2.22%
Feb 02, 2018 	4.960 	4.900 	4.980 	4.900 	50.07M 	1.22%
Feb 01, 2018 	4.900 	4.950 	5.000 	4.900 	14.92M 	-1.01%
Jan 31, 2018 	4.950 	4.880 	4.970 	4.830 	25.86M 	-0.20%
Jan 30, 2018 	4.960 	5.050 	5.050 	4.960 	45.21M 	-1.98%
Jan 29, 2018 	5.060 	5.080 	5.080 	5.000 	37.18M 	0.20%
Jan 26, 2018 	5.050 	5.100 	5.110 	5.040 	45.32M 	-0.59%
Jan 25, 2018 	5.080 	5.040 	5.130 	5.040 	36.01M 	0.79%
Jan 24, 2018 	5.040 	5.000 	5.060 	4.990 	16.43M 	1.00%
Jan 23, 2018 	4.990 	5.010 	5.060 	4.920 	27.50M 	-0.20%
Jan 22, 2018 	5.000 	5.130 	5.130 	4.970 	15.82M 	-2.53%
Jan 19, 2018 	5.130 	4.970 	5.130 	4.950 	35.32M 	3.64%
Jan 18, 2018 	4.950 	4.830 	4.960 	4.830 	53.72M 	3.12%
Jan 17, 2018 	4.800 	5.010 	5.020 	4.800 	47.53M 	-4.00%
Jan 16, 2018 	5.000 	4.910 	5.040 	4.890 	47.96M 	2.46%
Jan 15, 2018 	4.880 	5.100 	5.110 	4.870 	90.54M 	-4.31%
Jan 12, 2018 	5.100 	5.140 	5.140 	5.020 	36.56M 	-0.78%
Jan 11, 2018 	5.140 	5.200 	5.220 	5.050 	37.18M 	-1.15%
Jan 10, 2018 	5.200 	5.250 	5.250 	5.180 	17.97M 	-1.14%
Jan 09, 2018 	5.260 	5.240 	5.320 	5.200 	18.09M 	0.77%
Jan 08, 2018 	5.220 	5.300 	5.300 	5.170 	19.70M 	-1.51%
Jan 05, 2018 	5.300 	5.240 	5.340 	5.210 	37.10M 	0.95%
Jan 04, 2018 	5.250 	5.280 	5.320 	5.210 	20.27M 	-0.57%
Jan 03, 2018 	5.280 	5.190 	5.330 	5.160 	33.92M 	2.33%
Dec 29, 2017 	5.160 	5.200 	5.200 	5.150 	82.91M 	0.19%
Dec 28, 2017 	5.150 	5.150 	5.190 	5.130 	33.77M 	0.00%
Dec 27, 2017 	5.150 	5.130 	5.160 	5.130 	10.26M 	0.78%
Dec 22, 2017 	5.110 	5.160 	5.160 	5.100 	10.69M 	-0.97%
Dec 21, 2017 	5.160 	5.130 	5.170 	5.110 	22.79M 	1.18%
Dec 20, 2017 	5.100 	5.150 	5.150 	5.080 	17.01M 	-0.97%
Dec 19, 2017 	5.150 	5.190 	5.200 	5.110 	18.97M 	-0.77%
Dec 18, 2017 	5.190 	5.190 	5.200 	5.150 	13.37M 	0.00%
Dec 15, 2017 	5.190 	5.250 	5.250 	5.150 	40.95M 	-1.14%
Dec 14, 2017 	5.250 	5.220 	5.280 	5.200 	21.12M 	0.77%
Dec 13, 2017 	5.210 	5.180 	5.220 	5.150 	23.08M 	0.58%
Dec 12, 2017 	5.180 	5.220 	5.250 	5.150 	35.48M 	-0.77%
Dec 11, 2017 	5.220 	5.220 	5.260 	5.210 	18.61M 	0.38%
Dec 08, 2017 	5.200 	5.150 	5.240 	5.140 	36.09M 	0.97%
Dec 07, 2017 	5.150 	5.130 	5.210 	5.110 	20.58M 	0.39%
Dec 06, 2017 	5.130 	5.100 	5.240 	5.070 	37.07M 	0.59%
Dec 05, 2017 	5.100 	5.140 	5.150 	5.080 	25.61M 	-0.97%
Dec 04, 2017 	5.150 	5.150 	5.180 	5.050 	44.42M 	-0.77%
Dec 01, 2017 	5.190 	5.350 	5.360 	5.150 	61.86M 	-2.81%
Nov 29, 2017 	5.340 	5.410 	5.420 	5.330 	28.52M 	-1.29%
Nov 28, 2017 	5.410 	5.480 	5.480 	5.280 	29.32M 	-1.64%
Nov 27, 2017 	5.500 	5.600 	5.600 	5.460 	11.79M 	-1.79%
Nov 24, 2017 	5.600 	5.620 	5.620 	5.480 	25.50M 	-1.06%
Nov 23, 2017 	5.660 	5.600 	5.660 	5.520 	12.42M 	1.98%
Nov 22, 2017 	5.550 	5.600 	5.670 	5.500 	20.01M 	-0.89%
Nov 21, 2017 	5.600 	5.490 	5.600 	5.440 	19.68M 	2.00%
Nov 20, 2017 	5.490 	5.440 	5.500 	5.440 	12.77M 	1.29%
Nov 17, 2017 	5.420 	5.350 	5.460 	5.350 	34.29M 	1.31%
Nov 16, 2017 	5.350 	5.320 	5.440 	5.250 	36.82M 	0.56%
Nov 15, 2017 	5.320 	5.510 	5.600 	5.320 	29.50M 	-3.10%
Nov 14, 2017 	5.490 	5.500 	5.550 	5.470 	20.22M 	-0.18%
Nov 13, 2017 	5.500 	5.610 	5.630 	5.500 	19.72M 	-2.14%
Nov 10, 2017 	5.620 	5.690 	5.690 	5.610 	12.58M 	-1.23%
Nov 09, 2017 	5.690 	5.840 	5.850 	5.650 	40.77M 	-2.57%
Nov 08, 2017 	5.840 	5.700 	5.850 	5.680 	54.53M 	2.64%
Nov 07, 2017 	5.690 	5.700 	5.720 	5.610 	18.88M 	-0.18%
Nov 06, 2017 	5.700 	5.640 	5.730 	5.600 	33.31M 	1.06%
Nov 03, 2017 	5.640 	5.690 	5.760 	5.580 	73.40M 	-1.05%
Nov 02, 2017 	5.700 	5.340 	5.700 	5.330 	75.37M 	6.94%
Oct 30, 2017 	5.330 	5.270 	5.340 	5.270 	13.19M 	0.19%
Oct 27, 2017 	5.320 	5.290 	5.320 	5.250 	12.12M 	0.57%
Oct 26, 2017 	5.290 	5.340 	5.350 	5.250 	14.40M 	0.19%
Oct 25, 2017 	5.280 	5.370 	5.370 	5.240 	39.64M 	-1.12%
Oct 24, 2017 	5.340 	5.290 	5.370 	5.280 	17.84M 	1.14%
Oct 23, 2017 	5.280 	5.300 	5.350 	5.200 	27.50M 	-0.38%
Oct 20, 2017 	5.300 	5.400 	5.420 	5.300 	11.73M 	-1.67%
Oct 19, 2017 	5.390 	5.400 	5.410 	5.340 	14.45M 	-0.19%
Oct 18, 2017 	5.400 	5.450 	5.460 	5.340 	34.05M 	-1.10%
Oct 17, 2017 	5.460 	5.470 	5.500 	5.350 	60.34M 	0.18%
Oct 13, 2017 	5.450 	5.440 	5.480 	5.400 	26.09M 	0.37%
Oct 12, 2017 	5.430 	5.390 	5.440 	5.320 	23.45M 	0.74%
Oct 11, 2017 	5.390 	5.290 	5.390 	5.270 	35.43M 	1.89%
Oct 10, 2017 	5.290 	5.270 	5.290 	5.230 	11.33M 	0.19%
Oct 09, 2017 	5.280 	5.280 	5.300 	5.250 	10.63M 	0.00%
Oct 06, 2017 	5.280 	5.340 	5.340 	5.260 	22.99M 	-0.38%
Oct 05, 2017 	5.300 	5.310 	5.350 	5.270 	7.83M 	-0.19%
Oct 04, 2017 	5.310 	5.330 	5.350 	5.310 	22.99M 	-0.38%
Oct 03, 2017 	5.330 	5.300 	5.350 	5.270 	28.87M 	0.19%
Oct 02, 2017 	5.320 	5.250 	5.340 	5.250 	18.84M 	1.72%
Sep 29, 2017 	5.230 	5.160 	5.350 	5.130 	58.88M 	1.16%
Sep 28, 2017 	5.170 	5.190 	5.260 	5.140 	36.28M 	-0.19%
Sep 27, 2017 	5.180 	5.100 	5.220 	5.100 	32.62M 	1.57%
Sep 26, 2017 	5.100 	5.230 	5.250 	5.060 	54.60M 	-3.04%
Sep 25, 2017 	5.260 	5.300 	5.300 	5.230 	19.84M 	-0.75%
Sep 22, 2017 	5.300 	5.350 	5.350 	5.260 	32.53M 	-0.93%
Sep 21, 2017 	5.350 	5.310 	5.370 	5.260 	54.05M 	0.75%
